conf_ini;rep_ini;rcp_ini;paso;rh0;pozo
-0.2;0.6;-0.2;390;0.9597964159294424;9067.70600000888
-0.2;0.6;-0.2;391;0.9600383131477223;9153.526000009113
-0.2;0.6;-0.2;392;0.9602774786576247;9239.660000009351
-0.2;0.6;-0.2;393;0.9605184823823582;9325.426000009593
-0.2;0.6;-0.2;394;0.9607603157549619;9411.480000009842
-0.2;0.6;-0.2;395;0.9609839471858534;9497.392000010082
-0.2;0.6;-0.2;396;0.961223224658972;9583.440000010329
-0.2;0.6;-0.2;397;0.9614483738066376;9669.398000010577
-0.2;0.6;-0.2;398;0.9616467419656526;9755.542000010835
-0.2;0.6;-0.2;399;0.9618679870185405;9841.878000011098
